Day,Month,Year,Location,Gear,Tow,Species,Length,Date,Season,Sample
L,10,2010,BB,Seine,3,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-BB-Seine
L,10,2010,BB,Seine,3,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-BB-Seine
L,10,2010,BB,Seine,3,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-BB-Seine
L,10,2010,BB,Seine,3,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-BB-Seine
L,10,2010,BB,Seine,3,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-BB-Seine
L,10,2010,BB,Seine,3,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-BB-Seine
L,10,2010,BB,Seine,3,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-BB-Seine
L,10,2010,BB,Seine,3,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-BB-Seine
L,10,2010,BB,Seine,3,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-BB-Seine
L,10,2010,BB,Seine,3,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-BB-Seine
L,10,2010,BB,Seine,3,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-BB-Seine
L,10,2010,BB,Seine,3,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-BB-Seine
L,10,2010,BB,Seine,3,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-BB-Seine
L,10,2010,BB,Seine,3,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-BB-Seine
L,10,2010,BB,Seine,3,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-BB-Seine
L,10,2010,BB,Seine,3,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-BB-Seine
L,10,2010,BB,Seine,3,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-BB-Seine
L,10,2010,BB,Seine,3,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-BB-Seine
L,10,2010,BB,Seine,3,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-BB-Seine
L,10,2010,BB,Seine,3,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-BB-Seine
L,10,2010,BB,Seine,3,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-BB-Seine
L,10,2010,BB,Seine,3,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-BB-Seine
L,10,2010,BB,Seine,3,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-BB-Seine
L,10,2010,BB,Seine,3,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-BB-Seine
L,10,2010,BB,Seine,3,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-BB-Seine
L,10,2010,BB,Seine,3,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-BB-Seine
L,10,2010,BB,Seine,3,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-BB-Seine
L,10,2010,BB,Seine,3,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-BB-Seine
L,10,2010,BB,Seine,3,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-BB-Seine
L,10,2010,BB,Seine,3,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-BB-Seine
L,10,2010,BB,Seine,3,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-BB-Seine
L,10,2010,BB,Seine,3,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-BB-Seine
L,10,2010,BB,Seine,3,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-BB-Seine
L,10,2010,BB,Seine,3,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-BB-Seine
L,10,2010,BB,Seine,3,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-BB-Seine
L,10,2010,BB,Seine,3,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-BB-Seine
L,10,2010,BB,Seine,3,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-BB-Seine
L,10,2010,BB,Seine,3,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-BB-Seine
L,10,2010,BB,Seine,3,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-BB-Seine
L,10,2010,BB,Seine,3,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-BB-Seine
L,10,2010,BB,Seine,3,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-BB-Seine
L,10,2010,BB,Seine,3,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-BB-Seine
L,10,2010,BB,Seine,3,Herring,50,15/10/2010,Fall,L-10-2010-BB-Seine
L,10,2010,BB,Seine,3,Herring,49,15/10/2010,Fall,L-10-2010-BB-Seine
L,10,2010,BB,Seine,3,Herring,103,15/10/2010,Fall,L-10-2010-BB-Seine
L,10,2010,BB,Seine,3,Winter Flounder,57,15/10/2010,Fall,L-10-2010-BB-Seine
L,10,2010,BB,Seine,1,Shorthorn sculpin,63,15/10/2010,Fall,L-10-2010-BB-Seine
L,10,2010,BB,Seine,1,Atlantic silverside,83,15/10/2010,Fall,L-10-2010-BB-Seine
L,10,2010,BB,Seine,1,Atlantic silverside,74,15/10/2010,Fall,L-10-2010-BB-Seine
L,10,2010,BB,Seine,1,Atlantic silverside,71,15/10/2010,Fall,L-10-2010-BB-Seine
L,10,2010,BB,Seine,1,Atlantic silverside,82,15/10/2010,Fall,L-10-2010-BB-Seine
L,10,2010,BB,Seine,1,Atlantic silverside,70,15/10/2010,Fall,L-10-2010-BB-Seine
L,10,2010,BB,Seine,1,Atlantic silverside,75,15/10/2010,Fall,L-10-2010-BB-Seine
E,10,2010,BB,Fyke Net,,Pollock,158,1/10/2010,Fall,E-10-2010-BB-Fyke Net
E,10,2010,BB,Fyke Net,,Pollock,139,1/10/2010,Fall,E-10-2010-BB-Fyke Net
E,10,2010,DH,Fyke Net,,Pollock,155,1/10/2010,Fall,E-10-2010-DH-Fyke Net
E,10,2010,DH,Fyke Net,,Pollock,156,1/10/2010,Fall,E-10-2010-DH-Fyke Net
E,10,2010,DH,Fyke Net,,Pollock,157,1/10/2010,Fall,E-10-2010-DH-Fyke Net
L,10,2010,BB,Fyke Net,,Pollock,134,15/10/2010,Fall,L-10-2010-BB-Fyke Net
L,10,2010,BB,Fyke Net,,Atlantic silverside,92,15/10/2010,Fall,L-10-2010-BB-Fyke Net
L,10,2010,FFH,Seine,3,smelt,43,15/10/2010,Fall,L-10-2010-FFH-Seine
L,10,2010,FFH,Seine,3,smelt,42,15/10/2010,Fall,L-10-2010-FFH-Seine
L,10,2010,FFH,Seine,3,smelt,43,15/10/2010,Fall,L-10-2010-FFH-Seine
L,10,2010,FFH,Seine,3,smelt,47,15/10/2010,Fall,L-10-2010-FFH-Seine
L,10,2010,FFH,Seine,3,smelt,52,15/10/2010,Fall,L-10-2010-FFH-Seine
L,10,2010,FFH,Seine,3,smelt,55,15/10/2010,Fall,L-10-2010-FFH-Seine
L,10,2010,FFH,Seine,3,smelt,48,15/10/2010,Fall,L-10-2010-FFH-Seine
L,10,2010,FFH,Seine,3,smelt,53,15/10/2010,Fall,L-10-2010-FFH-Seine
L,10,2010,FFH,Seine,3,smelt,50,15/10/2010,Fall,L-10-2010-FFH-Seine
L,10,2010,FFH,Seine,3,smelt,50,15/10/2010,Fall,L-10-2010-FFH-Seine
L,10,2010,FFH,Seine,3,smelt,45,15/10/2010,Fall,L-10-2010-FFH-Seine
L,10,2010,FFH,Seine,3,smelt,47,15/10/2010,Fall,L-10-2010-FFH-Seine
L,10,2010,FFH,Seine,3,smelt,48,15/10/2010,Fall,L-10-2010-FFH-Seine
L,10,2010,FFH,Seine,3,smelt,50,15/10/2010,Fall,L-10-2010-FFH-Seine
L,10,2010,FFH,Seine,3,smelt,52,15/10/2010,Fall,L-10-2010-FFH-Seine
L,10,2010,FFH,Seine,3,smelt,48,15/10/2010,Fall,L-10-2010-FFH-Seine
L,10,2010,FFH,Seine,3,smelt,52,15/10/2010,Fall,L-10-2010-FFH-Seine
L,10,2010,FFH,Seine,3,smelt,44,15/10/2010,Fall,L-10-2010-FFH-Seine
L,10,2010,FFH,Seine,3,Atlantic silverside,55,15/10/2010,Fall,L-10-2010-FFH-Seine
L,10,2010,FFH,Seine,2,smelt,45,15/10/2010,Fall,L-10-2010-FFH-Seine
L,10,2010,FFH,Seine,2,smelt,51,15/10/2010,Fall,L-10-2010-FFH-Seine
L,10,2010,FFH,Seine,2,Atlantic silverside,55,15/10/2010,Fall,L-10-2010-FFH-Seine
L,10,2010,FFH,Seine,2,Atlantic silverside,69,15/10/2010,Fall,L-10-2010-FFH-Seine
L,10,2010,FFH,Seine,2,Atlantic silverside,72,15/10/2010,Fall,L-10-2010-FFH-Seine
L,10,2010,FFH,Seine,2,Atlantic silverside,84,15/10/2010,Fall,L-10-2010-FFH-Seine
L,10,2010,FFH,Seine,2,Atlantic silverside,61,15/10/2010,Fall,L-10-2010-FFH-Seine
L,10,2010,FFH,Seine,2,Atlantic silverside,51,15/10/2010,Fall,L-10-2010-FFH-Seine
L,10,2010,FFH,Seine,2,Atlantic silverside,76,15/10/2010,Fall,L-10-2010-FFH-Seine
L,10,2010,FFH,Seine,2,Atlantic silverside,63,15/10/2010,Fall,L-10-2010-FFH-Seine
L,10,2010,FFH,Seine,2,Atlantic silverside,65,15/10/2010,Fall,L-10-2010-FFH-Seine
L,10,2010,FFH,Seine,2,Atlantic silverside,62,15/10/2010,Fall,L-10-2010-FFH-Seine
L,10,2010,FFH,Seine,2,Atlantic silverside,73,15/10/2010,Fall,L-10-2010-FFH-Seine
L,10,2010,FFH,Seine,2,Atlantic silverside,60,15/10/2010,Fall,L-10-2010-FFH-Seine
L,10,2010,FFH,Seine,2,Atlantic silverside,61,15/10/2010,Fall,L-10-2010-FFH-Seine
L,10,2010,FFH,Seine,2,Atlantic silverside,78,15/10/2010,Fall,L-10-2010-FFH-Seine
L,10,2010,FFH,Seine,2,Atlantic silverside,73,15/10/2010,Fall,L-10-2010-FFH-Seine
L,10,2010,FFH,Seine,2,Atlantic silverside,85,15/10/2010,Fall,L-10-2010-FFH-Seine
L,10,2010,FFH,Seine,1,Atlantic silverside,65,15/10/2010,Fall,L-10-2010-FFH-Seine
L,10,2010,FFH,Seine,1,Atlantic silverside,60,15/10/2010,Fall,L-10-2010-FFH-Seine
L,10,2010,FFH,Seine,1,Atlantic silverside,71,15/10/2010,Fall,L-10-2010-FFH-Seine
L,10,2010,FFH,Seine,1,Atlantic silverside,60,15/10/2010,Fall,L-10-2010-FFH-Seine
L,10,2010,FFH,Seine,1,Atlantic silverside,72,15/10/2010,Fall,L-10-2010-FFH-Seine
L,10,2010,FFH,Seine,1,Atlantic silverside,74,15/10/2010,Fall,L-10-2010-FFH-Seine
L,10,2010,FFH,Seine,1,Atlantic silverside,80,15/10/2010,Fall,L-10-2010-FFH-Seine
L,10,2010,FFH,Seine,1,Atlantic silverside,78,15/10/2010,Fall,L-10-2010-FFH-Seine
L,10,2010,FFH,Seine,1,Atlantic silverside,75,15/10/2010,Fall,L-10-2010-FFH-Seine
L,10,2010,FFH,Seine,1,Atlantic silverside,106,15/10/2010,Fall,L-10-2010-FFH-Seine
L,10,2010,FFH,Seine,1,Atlantic silverside,71,15/10/2010,Fall,L-10-2010-FFH-Seine
L,10,2010,FFH,Seine,1,Atlantic silverside,54,15/10/2010,Fall,L-10-2010-FFH-Seine
L,10,2010,FFH,Seine,1,Atlantic silverside,85,15/10/2010,Fall,L-10-2010-FFH-Seine
L,10,2010,FFH,Seine,1,Atlantic silverside,66,15/10/2010,Fall,L-10-2010-FFH-Seine
L,10,2010,FFH,Seine,1,Atlantic silverside,78,15/10/2010,Fall,L-10-2010-FFH-Seine
L,10,2010,FFH,Seine,1,Atlantic silverside,54,15/10/2010,Fall,L-10-2010-FFH-Seine
L,10,2010,FFH,Seine,1,Atlantic silverside,52,15/10/2010,Fall,L-10-2010-FFH-Seine
L,10,2010,FFH,Seine,1,Atlantic silverside,74,15/10/2010,Fall,L-10-2010-FFH-Seine
L,10,2010,FFH,Seine,1,Atlantic silverside,73,15/10/2010,Fall,L-10-2010-FFH-Seine
L,10,2010,FFH,Seine,1,Atlantic silverside,61,15/10/2010,Fall,L-10-2010-FFH-Seine
L,10,2010,FFH,Seine,1,Atlantic silverside,58,15/10/2010,Fall,L-10-2010-FFH-Seine
L,10,2010,FFH,Seine,1,Atlantic silverside,60,15/10/2010,Fall,L-10-2010-FFH-Seine
L,10,2010,FFH,Seine,1,Atlantic silverside,76,15/10/2010,Fall,L-10-2010-FFH-Seine
L,10,2010,FFH,Seine,1,Atlantic silverside,49,15/10/2010,Fall,L-10-2010-FFH-Seine
L,10,2010,FFH,Fyke Net,,tomcod,136,15/10/2010,Fall,L-10-2010-FFH-Fyke Net
L,10,2010,FFH,Fyke Net,,tomcod,220,15/10/2010,Fall,L-10-2010-FFH-Fyke Net
L,10,2010,FFH,Fyke Net,,tomcod,215,15/10/2010,Fall,L-10-2010-FFH-Fyke Net
L,10,2010,FFH,Fyke Net,,tomcod,212,15/10/2010,Fall,L-10-2010-FFH-Fyke Net
L,10,2010,FFH,Fyke Net,,tomcod,226,15/10/2010,Fall,L-10-2010-FFH-Fyke Net
L,10,2010,FFH,Fyke Net,,tomcod,210,15/10/2010,Fall,L-10-2010-FFH-Fyke Net
L,10,2010,FFH,Fyke Net,,tomcod,207,15/10/2010,Fall,L-10-2010-FFH-Fyke Net
L,10,2010,FFH,Fyke Net,,tomcod,190,15/10/2010,Fall,L-10-2010-FFH-Fyke Net
L,10,2010,FFH,Fyke Net,,tomcod,191,15/10/2010,Fall,L-10-2010-FFH-Fyke Net
L,10,2010,FFH,Fyke Net,,tomcod,203,15/10/2010,Fall,L-10-2010-FFH-Fyke Net
L,10,2010,FFH,Fyke Net,,tomcod,132,15/10/2010,Fall,L-10-2010-FFH-Fyke Net
L,10,2010,FFH,Fyke Net,,tomcod,186,15/10/2010,Fall,L-10-2010-FFH-Fyke Net
L,10,2010,FFH,Fyke Net,,tomcod,215,15/10/2010,Fall,L-10-2010-FFH-Fyke Net
L,10,2010,FFH,Fyke Net,,tomcod,200,15/10/2010,Fall,L-10-2010-FFH-Fyke Net
L,10,2010,FFH,Fyke Net,,tomcod,174,15/10/2010,Fall,L-10-2010-FFH-Fyke Net
L,10,2010,FFH,Fyke Net,,tomcod,147,15/10/2010,Fall,L-10-2010-FFH-Fyke Net
L,10,2010,FFH,Fyke Net,,tomcod,180,15/10/2010,Fall,L-10-2010-FFH-Fyke Net
L,10,2010,FFH,Fyke Net,,tomcod,172,15/10/2010,Fall,L-10-2010-FFH-Fyke Net
L,10,2010,FFH,Fyke Net,,tomcod,182,15/10/2010,Fall,L-10-2010-FFH-Fyke Net
L,10,2010,FFH,Fyke Net,,tomcod,137,15/10/2010,Fall,L-10-2010-FFH-Fyke Net
L,10,2010,FFH,Fyke Net,,tomcod,198,15/10/2010,Fall,L-10-2010-FFH-Fyke Net
L,10,2010,FFH,Fyke Net,,tomcod,173,15/10/2010,Fall,L-10-2010-FFH-Fyke Net
L,10,2010,FFH,Fyke Net,,tomcod,190,15/10/2010,Fall,L-10-2010-FFH-Fyke Net
L,10,2010,FFH,Fyke Net,,tomcod,180,15/10/2010,Fall,L-10-2010-FFH-Fyke Net
L,10,2010,FFH,Fyke Net,,tomcod,199,15/10/2010,Fall,L-10-2010-FFH-Fyke Net
L,10,2010,FFH,Fyke Net,,tomcod,150,15/10/2010,Fall,L-10-2010-FFH-Fyke Net
L,10,2010,FFH,Fyke Net,,tomcod,140,15/10/2010,Fall,L-10-2010-FFH-Fyke Net
L,10,2010,FFH,Fyke Net,,tomcod,177,15/10/2010,Fall,L-10-2010-FFH-Fyke Net
L,10,2010,FFH,Fyke Net,,tomcod,183,15/10/2010,Fall,L-10-2010-FFH-Fyke Net
L,10,2010,FFH,Fyke Net,,tomcod,195,15/10/2010,Fall,L-10-2010-FFH-Fyke Net
L,10,2010,FFH,Fyke Net,,tomcod,nm,15/10/2010,Fall,L-10-2010-FFH-Fyke Net
L,10,2010,FFH,Fyke Net,,tomcod,nm,15/10/2010,Fall,L-10-2010-FFH-Fyke Net
L,10,2010,FFH,Fyke Net,,tomcod,nm,15/10/2010,Fall,L-10-2010-FFH-Fyke Net
L,10,2010,FFH,Fyke Net,,tomcod,nm,15/10/2010,Fall,L-10-2010-FFH-Fyke Net
L,10,2010,FFH,Fyke Net,,tomcod,nm,15/10/2010,Fall,L-10-2010-FFH-Fyke Net
L,10,2010,FFH,Fyke Net,,tomcod,nm,15/10/2010,Fall,L-10-2010-FFH-Fyke Net
L,10,2010,FFH,Fyke Net,,tomcod,nm,15/10/2010,Fall,L-10-2010-FFH-Fyke Net
L,10,2010,FFH,Fyke Net,,tomcod,nm,15/10/2010,Fall,L-10-2010-FFH-Fyke Net
L,10,2010,FFH,Fyke Net,,tomcod,nm,15/10/2010,Fall,L-10-2010-FFH-Fyke Net
L,10,2010,FFH,Fyke Net,,tomcod,nm,15/10/2010,Fall,L-10-2010-FFH-Fyke Net
L,10,2010,FFH,Fyke Net,,tomcod,nm,15/10/2010,Fall,L-10-2010-FFH-Fyke Net
L,10,2010,FFH,Fyke Net,,tomcod,nm,15/10/2010,Fall,L-10-2010-FFH-Fyke Net
L,10,2010,FFH,Fyke Net,,tomcod,nm,15/10/2010,Fall,L-10-2010-FFH-Fyke Net
L,10,2010,FFH,Fyke Net,,tomcod,nm,15/10/2010,Fall,L-10-2010-FFH-Fyke Net
L,10,2010,FFH,Fyke Net,,tomcod,nm,15/10/2010,Fall,L-10-2010-FFH-Fyke Net
L,10,2010,FFH,Fyke Net,,tomcod,nm,15/10/2010,Fall,L-10-2010-FFH-Fyke Net
L,10,2010,FFH,Fyke Net,,tomcod,nm,15/10/2010,Fall,L-10-2010-FFH-Fyke Net
L,10,2010,FFH,Fyke Net,,tomcod,nm,15/10/2010,Fall,L-10-2010-FFH-Fyke Net
L,10,2010,FFH,Fyke Net,,tomcod,nm,15/10/2010,Fall,L-10-2010-FFH-Fyke Net
L,10,2010,FFH,Fyke Net,,tomcod,nm,15/10/2010,Fall,L-10-2010-FFH-Fyke Net
L,10,2010,FFH,Fyke Net,,Winter Flounder,102,15/10/2010,Fall,L-10-2010-FFH-Fyke Net
L,10,2010,FFH,Fyke Net,,american eel,347,15/10/2010,Fall,L-10-2010-FFH-Fyke Net
L,10,2010,HB,Seine,,Atlantic silverside,71,15/10/2010,Fall,L-10-2010-HB-Seine
L,10,2010,HB,Seine,,Atlantic silverside,52,15/10/2010,Fall,L-10-2010-HB-Seine
L,10,2010,HB,Seine,,Atlantic silverside,68,15/10/2010,Fall,L-10-2010-HB-Seine
L,10,2010,HB,Seine,,Atlantic silverside,67,15/10/2010,Fall,L-10-2010-HB-Seine
L,10,2010,HB,Seine,,Atlantic silverside,64,15/10/2010,Fall,L-10-2010-HB-Seine
L,10,2010,HB,Seine,,Atlantic silverside,63,15/10/2010,Fall,L-10-2010-HB-Seine
L,10,2010,HB,Seine,,Atlantic silverside,58,15/10/2010,Fall,L-10-2010-HB-Seine
L,10,2010,HB,Seine,,Atlantic silverside,64,15/10/2010,Fall,L-10-2010-HB-Seine
L,10,2010,HB,Seine,,Atlantic silverside,78,15/10/2010,Fall,L-10-2010-HB-Seine
L,10,2010,HB,Seine,,Atlantic silverside,61,15/10/2010,Fall,L-10-2010-HB-Seine
L,10,2010,HB,Seine,,Atlantic silverside,58,15/10/2010,Fall,L-10-2010-HB-Seine
L,10,2010,HB,Seine,,Atlantic silverside,70,15/10/2010,Fall,L-10-2010-HB-Seine
L,10,2010,HB,Seine,,Atlantic silverside,71,15/10/2010,Fall,L-10-2010-HB-Seine
L,10,2010,HB,Seine,,Atlantic silverside,70,15/10/2010,Fall,L-10-2010-HB-Seine
L,10,2010,HB,Seine,,Atlantic silverside,82,15/10/2010,Fall,L-10-2010-HB-Seine
L,10,2010,HB,Seine,,Atlantic silverside,73,15/10/2010,Fall,L-10-2010-HB-Seine
L,10,2010,HB,Seine,,Atlantic silverside,69,15/10/2010,Fall,L-10-2010-HB-Seine
L,10,2010,HB,Seine,,Atlantic silverside,66,15/10/2010,Fall,L-10-2010-HB-Seine
L,10,2010,HB,Seine,,Atlantic silverside,64,15/10/2010,Fall,L-10-2010-HB-Seine
L,10,2010,HB,Seine,,Atlantic silverside,62,15/10/2010,Fall,L-10-2010-HB-Seine
L,10,2010,HB,Seine,,Atlantic silverside,71,15/10/2010,Fall,L-10-2010-HB-Seine
L,10,2010,HB,Seine,,Atlantic silverside,71,15/10/2010,Fall,L-10-2010-HB-Seine
L,10,2010,HB,Seine,,Atlantic silverside,68,15/10/2010,Fall,L-10-2010-HB-Seine
L,10,2010,HB,Seine,,Atlantic silverside,79,15/10/2010,Fall,L-10-2010-HB-Seine
L,10,2010,HB,Seine,,Atlantic silverside,59,15/10/2010,Fall,L-10-2010-HB-Seine
L,10,2010,HB,Seine,,Atlantic silverside,70,15/10/2010,Fall,L-10-2010-HB-Seine
L,10,2010,HB,Seine,,Atlantic silverside,65,15/10/2010,Fall,L-10-2010-HB-Seine
L,10,2010,HB,Seine,,Atlantic silverside,67,15/10/2010,Fall,L-10-2010-HB-Seine
L,10,2010,HB,Seine,,Atlantic silverside,63,15/10/2010,Fall,L-10-2010-HB-Seine
L,10,2010,HB,Seine,,Atlantic silverside,66,15/10/2010,Fall,L-10-2010-HB-Seine
L,10,2010,HB,Seine,,Atlantic silverside,114,15/10/2010,Fall,L-10-2010-HB-Seine
L,10,2010,HB,Seine,,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-HB-Seine
L,10,2010,HB,Seine,,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-HB-Seine
L,10,2010,HB,Seine,,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-HB-Seine
L,10,2010,HB,Seine,,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-HB-Seine
L,10,2010,HB,Seine,,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-HB-Seine
L,10,2010,HB,Seine,,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-HB-Seine
L,10,2010,HB,Seine,,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-HB-Seine
L,10,2010,HB,Seine,,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-HB-Seine
L,10,2010,HB,Seine,,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-HB-Seine
L,10,2010,HB,Seine,,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-HB-Seine
L,10,2010,HB,Seine,,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-HB-Seine
L,10,2010,HB,Seine,,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-HB-Seine
L,10,2010,HB,Seine,,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-HB-Seine
L,10,2010,HB,Seine,,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-HB-Seine
L,10,2010,HB,Seine,,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-HB-Seine
L,10,2010,HB,Seine,,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-HB-Seine
L,10,2010,HB,Seine,,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-HB-Seine
L,10,2010,HB,Seine,,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-HB-Seine
L,10,2010,HB,Seine,,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-HB-Seine
L,10,2010,HB,Seine,,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-HB-Seine
L,10,2010,HB,Seine,,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-HB-Seine
L,10,2010,HB,Seine,,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-HB-Seine
L,10,2010,HB,Seine,,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-HB-Seine
L,10,2010,HB,Seine,,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-HB-Seine
L,10,2010,HB,Seine,,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-HB-Seine
L,10,2010,HB,Seine,,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-HB-Seine
L,10,2010,HB,Seine,,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-HB-Seine
L,10,2010,HB,Seine,,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-HB-Seine
L,10,2010,HB,Seine,,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-HB-Seine
L,10,2010,HB,Seine,,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-HB-Seine
L,10,2010,HB,Seine,,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-HB-Seine
L,10,2010,HB,Seine,,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-HB-Seine
L,10,2010,HB,Seine,,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-HB-Seine
L,10,2010,HB,Seine,,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-HB-Seine
L,10,2010,HB,Seine,,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-HB-Seine
L,10,2010,HB,Seine,,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-HB-Seine
L,10,2010,HB,Seine,,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-HB-Seine
L,10,2010,HB,Seine,,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-HB-Seine
L,10,2010,HB,Seine,,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-HB-Seine
L,10,2010,HB,Seine,,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-HB-Seine
L,10,2010,HB,Seine,,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-HB-Seine
L,10,2010,HB,Seine,,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-HB-Seine
L,10,2010,HB,Seine,,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-HB-Seine
L,10,2010,HB,Seine,,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-HB-Seine
L,10,2010,HB,Seine,,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-HB-Seine
L,10,2010,HB,Seine,,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-HB-Seine
L,10,2010,HB,Seine,,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-HB-Seine
L,10,2010,HB,Seine,,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-HB-Seine
L,10,2010,HB,Seine,,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-HB-Seine
L,10,2010,HB,Seine,,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-HB-Seine
L,10,2010,HB,Seine,,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-HB-Seine
L,10,2010,HB,Seine,,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-HB-Seine
L,10,2010,HB,Seine,,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-HB-Seine
L,10,2010,HB,Seine,,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-HB-Seine
L,10,2010,HB,Seine,,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-HB-Seine
L,10,2010,HB,Seine,,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-HB-Seine
L,10,2010,HB,Seine,,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-HB-Seine
L,10,2010,HB,Seine,,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-HB-Seine
L,10,2010,HB,Seine,,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-HB-Seine
L,10,2010,HB,Seine,,Atlantic silverside,nm,15/10/2010,Fall,L-10-2010-HB-Seine
